"","ï..time","paintmark","diet","colony","diet_pairing","date","hours","mins","secs","QUESTIONABLE.DATA","X","YES.COUNT","NO.COUNT","X.1","protein"
"263","1:13:40","ggo","yellow","NS163","1619","Sep12",1,13,40,"yes",NA,"",NA,NA,"High"
"264","1:13:56","gpb","yellow","NS163","1619","Sep12",1,13,56,"yes",NA,"",NA,NA,"High"
"265","1:13:56","ggg","yellow","NS163","1619","Sep12",1,13,56,"yes",NA,"",NA,NA,"High"
"266","1:14:06","gyy","orange","NS163","1619","Sep12",1,14,6,"yes",NA,"",NA,NA,"Low"
"267","1:14:06","pbw","yellow","NS163","1619","Sep12",1,14,6,"yes",NA,"",NA,NA,"High"
"268","1:14:40","pyy","orange","NS163","1619","Sep12",1,14,40,"yes",NA,"",NA,NA,"Low"
"269","1:14:40","oww","yellow","NS163","1619","Sep12",1,14,40,"yes",NA,"",NA,NA,"High"
"270","1:14:40","pyo","orange","NS163","1619","Sep12",1,14,40,"yes",NA,"",NA,NA,"Low"
"271","1:14:45","ggw","yellow","NS163","1619","Sep12",1,14,45,"yes",NA,"",NA,NA,"High"
"272","1:14:45","ggg","yellow","NS163","1619","Sep12",1,14,45,"yes",NA,"",NA,NA,"High"
"273","1:15:00","woo","yellow","NS163","1619","Sep12",1,15,0,"yes",NA,"",NA,NA,"High"
"274","1:15:00","pbw","yellow","NS163","1619","Sep12",1,15,0,"yes",NA,"",NA,NA,"High"
"275","15:04","pwp","orange","NS165","1619","Sep12",0,15,4,"yes",NA,"",NA,NA,"Low"
"276","15:17","wyy","orange","NS165","1619","Sep12",0,15,17,"yes",NA,"",NA,NA,"Low"
"277","15:34","gyb","orange","NS165","1619","Sep12",0,15,34,"yes",NA,"",NA,NA,"Low"
"278","15:34","pyw","yellow","NS165","1619","Sep12",0,15,34,"yes",NA,"",NA,NA,"High"
"279","15:34","wpb","yellow","NS165","1619","Sep12",0,15,34,"yes",NA,"",NA,NA,"High"
"280","15:40","obw","yellow","NS165","1619","Sep12",0,15,40,"yes",NA,"",NA,NA,"High"
"281","15:54","pwb","orange","NS165","1619","Sep12",0,15,54,"yes",NA,"",NA,NA,"Low"
"282","15:54","pbp","orange","NS165","1619","Sep12",0,15,54,"yes",NA,"",NA,NA,"Low"
"283","15:54","pwo","yellow","NS165","1619","Sep12",0,15,54,"yes",NA,"",NA,NA,"High"
"284","16:17","bwo","orange","NS165","1619","Sep12",0,16,17,"yes",NA,"",NA,NA,"Low"
"285","16:50","pyo","yellow","NS165","1619","Sep12",0,16,50,"yes",NA,"",NA,NA,"High"
"286","16:50","pwb","yellow","NS165","1619","Sep12",0,16,50,"yes",NA,"",NA,NA,"High"
"287","16:50","gwy","orange","NS165","1619","Sep12",0,16,50,"yes",NA,"",NA,NA,"Low"
"288","16:50","pwp","orange","NS165","1619","Sep12",0,16,50,"yes",NA,"",NA,NA,"Low"
"289","17:02","wpb","orange","NS165","1619","Sep12",0,17,2,"yes",NA,"",NA,NA,"Low"
"290","17:02","gyb","yellow","NS165","1619","Sep12",0,17,2,"yes",NA,"",NA,NA,"High"
"291","17:23","gyp","yellow","NS165","1619","Sep12",0,17,23,"yes",NA,"",NA,NA,"High"
"292","17:25","wyy","orange","NS165","1619","Sep12",0,17,25,"yes",NA,"",NA,NA,"Low"
"293","17:37","pyo","yellow","NS165","1619","Sep12",0,17,37,"yes",NA,"",NA,NA,"High"
"294","17:38","pwy","orange","NS165","1619","Sep12",0,17,38,"yes",NA,"",NA,NA,"Low"
"295","18:06","gyb","yellow","NS165","1619","Sep12",0,18,6,"yes",NA,"",NA,NA,"High"
"296","18:06","gwo","yellow","NS165","1619","Sep12",0,18,6,"yes",NA,"",NA,NA,"High"
"297","18:15","bww","orange","NS165","1619","Sep12",0,18,15,"yes",NA,"",NA,NA,"Low"
"298","18:15","wow","yellow","NS165","1619","Sep12",0,18,15,"yes",NA,"",NA,NA,"High"
"299","18:15","pwp","orange","NS165","1619","Sep12",0,18,15,"yes",NA,"",NA,NA,"Low"
"300","18:31","pyo","yellow","NS165","1619","Sep12",0,18,31,"yes",NA,"",NA,NA,"High"
"301","18:31","wpb","yellow","NS165","1619","Sep12",0,18,31,"yes",NA,"",NA,NA,"High"
"302","18:57","gwo","yellow","NS165","1619","Sep12",0,18,57,"yes",NA,"",NA,NA,"High"
"303","18:57","gyp","yellow","NS165","1619","Sep12",0,18,57,"yes",NA,"",NA,NA,"High"
"304","19:40","obw","orange","NS165","1619","Sep12",0,19,40,"yes",NA,"",NA,NA,"Low"
"305","19:40","pyb","orange","NS165","1619","Sep12",0,19,40,"yes",NA,"",NA,NA,"Low"
"306","19:40","ogw","yellow","NS165","1619","Sep12",0,19,40,"yes",NA,"",NA,NA,"High"
"307","19:40","wpb","yellow","NS165","1619","Sep12",0,19,40,"yes",NA,"",NA,NA,"High"
"308","19:40","pow","orange","NS165","1619","Sep12",0,19,40,"yes",NA,"",NA,NA,"Low"
"309","19:58","gyp","yellow","NS165","1619","Sep12",0,19,58,"yes",NA,"",NA,NA,"High"
"310","19:58","gwo","yellow","NS165","1619","Sep12",0,19,58,"yes",NA,"",NA,NA,"High"
"311","19:58","gwo","yellow","NS165","1619","Sep12",0,19,58,"yes",NA,"",NA,NA,"High"
"312","19:58","pbp","yellow","NS165","1619","Sep12",0,19,58,"yes",NA,"",NA,NA,"High"
"313","20:48","gyb","yellow","NS165","1619","Sep12",0,20,48,"yes",NA,"",NA,NA,"High"
"314","20:48","pwp","orange","NS165","1619","Sep12",0,20,48,"yes",NA,"",NA,NA,"Low"
"315","20:48","pwy","yellow","NS165","1619","Sep12",0,20,48,"yes",NA,"",NA,NA,"High"
"316","20:48","gyp","yellow","NS165","1619","Sep12",0,20,48,"yes",NA,"",NA,NA,"High"
"317","21:00","pby","orange","NS165","1619","Sep12",0,21,0,"yes",NA,"",NA,NA,"Low"
"318","21:00","pbp","yellow","NS165","1619","Sep12",0,21,0,"yes",NA,"",NA,NA,"High"
"319","21:00","gyb","orange","NS165","1619","Sep12",0,21,0,"yes",NA,"",NA,NA,"Low"
"320","21:00","pyb","yellow","NS165","1619","Sep12",0,21,0,"yes",NA,"",NA,NA,"High"
"321","21:11","pwb","yellow","NS165","1619","Sep12",0,21,11,"yes",NA,"",NA,NA,"High"
"322","21:11","wyy","orange","NS165","1619","Sep12",0,21,11,"yes",NA,"",NA,NA,"Low"
"323","21:36","gwo","yellow","NS165","1619","Sep12",0,21,36,"yes",NA,"",NA,NA,"High"
"324","21:36","gyp","yellow","NS165","1619","Sep12",0,21,36,"yes",NA,"",NA,NA,"High"
"325","21:36","bww","yellow","NS165","1619","Sep12",0,21,36,"yes",NA,"",NA,NA,"High"
"326","21:59","pwb","yellow","NS165","1619","Sep12",0,21,59,"yes",NA,"",NA,NA,"High"
"327","21:59","ggb","yellow","NS165","1619","Sep12",0,21,59,"yes",NA,"",NA,NA,"High"
"328","21:59","wpb","yellow","NS165","1619","Sep12",0,21,59,"yes",NA,"",NA,NA,"High"
"329","22:00","pwp","orange","NS165","1619","Sep12",0,22,0,"yes",NA,"",NA,NA,"Low"
"330","22:43","gwo","yellow","NS165","1619","Sep12",0,22,43,"yes",NA,"",NA,NA,"High"
"331","22:43","yow","orange","NS165","1619","Sep12",0,22,43,"yes",NA,"",NA,NA,"Low"
"332","22:43","yww","orange","NS165","1619","Sep12",0,22,43,"yes",NA,"",NA,NA,"Low"
"333","23:04","pwp","orange","NS165","1619","Sep12",0,23,4,"yes",NA,"",NA,NA,"Low"
"334","23:04","gwo","yellow","NS165","1619","Sep12",0,23,4,"yes",NA,"",NA,NA,"High"
"335","23:04","pwy","yellow","NS165","1619","Sep12",0,23,4,"yes",NA,"",NA,NA,"High"
"336","23:04","yww","orange","NS165","1619","Sep12",0,23,4,"yes",NA,"",NA,NA,"Low"
"337","23:04","pbp","yellow","NS165","1619","Sep12",0,23,4,"yes",NA,"",NA,NA,"High"
"338","23:23","ogo","yellow","NS165","1619","Sep12",0,23,23,"yes",NA,"",NA,NA,"High"
"339","23:23","gpw","yellow","NS165","1619","Sep12",0,23,23,"yes",NA,"",NA,NA,"High"
"340","23:23","gwb","orange","NS165","1619","Sep12",0,23,23,"yes",NA,"",NA,NA,"Low"
"341","23:23","pyw","orange","NS165","1619","Sep12",0,23,23,"yes",NA,"",NA,NA,"Low"
"342","23:29","gwo","orange","NS165","1619","Sep12",0,23,29,"yes",NA,"",NA,NA,"Low"
"343","24:02:00","pwy","yellow","NS165","1619","Sep12",0,24,2,"yes",NA,"",NA,NA,"High"
"344","24:02:00","pwb","orange","NS165","1619","Sep12",0,24,2,"yes",NA,"",NA,NA,"Low"
"345","24:02:00","gbw","orange","NS165","1619","Sep12",0,24,2,"yes",NA,"",NA,NA,"Low"
"346","24:02:00","bww","yellow","NS165","1619","Sep12",0,24,2,"yes",NA,"",NA,NA,"High"
"347","24:51:00","pwy","yellow","NS165","1619","Sep12",0,24,51,"yes",NA,"",NA,NA,"High"
"348","24:51:00","pwb","orange","NS165","1619","Sep12",0,24,51,"yes",NA,"",NA,NA,"Low"
"349","24:51:00","pbp","yellow","NS165","1619","Sep12",0,24,51,"yes",NA,"",NA,NA,"High"
"350","24:51:00","oyy","yellow","NS165","1619","Sep12",0,24,51,"yes",NA,"",NA,NA,"High"
"351","25:22:00","ybo","orange","NS165","1619","Sep12",0,25,22,"yes",NA,"",NA,NA,"Low"
"352","25:22:00","wbp","orange","NS165","1619","Sep12",0,25,22,"yes",NA,"",NA,NA,"Low"
"353","25:22:00","pwy","yellow","NS165","1619","Sep12",0,25,22,"yes",NA,"",NA,NA,"High"
"354","25:37:00","wpw","yellow","NS165","1619","Sep12",0,25,37,"yes",NA,"",NA,NA,"High"
"355","25:37:00","pow","yellow","NS165","1619","Sep12",0,25,37,"yes",NA,"",NA,NA,"High"
"356","25:46:00","gwo","yellow","NS165","1619","Sep12",0,25,46,"yes",NA,"",NA,NA,"High"
"357","25:46:00","yow","orange","NS165","1619","Sep12",0,25,46,"yes",NA,"",NA,NA,"Low"
"358","25:46:00","gyp","yellow","NS165","1619","Sep12",0,25,46,"yes",NA,"",NA,NA,"High"
"359","25:46:00","ggb","yellow","NS165","1619","Sep12",0,25,46,"yes",NA,"",NA,NA,"High"
"360","25:59:00","pyo","orange","NS165","1619","Sep12",0,25,59,"yes",NA,"",NA,NA,"Low"
"361","25:59:00","pwy","yellow","NS165","1619","Sep12",0,25,59,"yes",NA,"",NA,NA,"High"
"362","25:59:00","pyb","yellow","NS165","1619","Sep12",0,25,59,"yes",NA,"",NA,NA,"High"
"363","26:08:00","yww","orange","NS165","1619","Sep12",0,26,8,"yes",NA,"",NA,NA,"Low"
"364","26:08:00","gyb","orange","NS165","1619","Sep12",0,26,8,"yes",NA,"",NA,NA,"Low"
"365","26:41:00","pbp","yellow","NS165","1619","Sep12",0,26,41,"yes",NA,"",NA,NA,"High"
"366","26:41:00","gwo","yellow","NS165","1619","Sep12",0,26,41,"yes",NA,"",NA,NA,"High"
"367","26:42:00","pop","yellow","NS165","1619","Sep12",0,26,42,"yes",NA,"",NA,NA,"High"
"368","27:17:00","pwp","orange","NS165","1619","Sep12",0,27,17,"yes",NA,"",NA,NA,"Low"
"369","27:17:00","ogp","orange","NS165","1619","Sep12",0,27,17,"yes",NA,"",NA,NA,"Low"
"370","27:17:00","pbp","yellow","NS165","1619","Sep12",0,27,17,"yes",NA,"",NA,NA,"High"
"371","27:33:00","gbw","orange","NS165","1619","Sep12",0,27,33,"yes",NA,"",NA,NA,"Low"
"372","27:33:00","pyo","yellow","NS165","1619","Sep12",0,27,33,"yes",NA,"",NA,NA,"High"
"373","27:33:00","wpp","orange","NS165","1619","Sep12",0,27,33,"yes",NA,"",NA,NA,"Low"
"374","27:33:00","wpb","orange","NS165","1619","Sep12",0,27,33,"yes",NA,"",NA,NA,"Low"
"375","28:07:00","pwb","orange","NS165","1619","Sep12",0,28,7,"yes",NA,"",NA,NA,"Low"
"376","28:07:00","gyp","yellow","NS165","1619","Sep12",0,28,7,"yes",NA,"",NA,NA,"High"
"377","28:07:00","ybo","orange","NS165","1619","Sep12",0,28,7,"yes",NA,"",NA,NA,"Low"
"378","28:25:00","bww","yellow","NS165","1619","Sep12",0,28,25,"yes",NA,"",NA,NA,"High"
"379","28:25:00","ggb","orange","NS165","1619","Sep12",0,28,25,"yes",NA,"",NA,NA,"Low"
"380","28:25:00","gpw","orange","NS165","1619","Sep12",0,28,25,"yes",NA,"",NA,NA,"Low"
"381","28:57:00","oyb","yellow","NS165","1619","Sep12",0,28,57,"yes",NA,"",NA,NA,"High"
"382","28:57:00","pwb","orange","NS165","1619","Sep12",0,28,57,"yes",NA,"",NA,NA,"Low"
"383","28:57:00","pwy","yellow","NS165","1619","Sep12",0,28,57,"yes",NA,"",NA,NA,"High"
"384","29:00:00","gwo","yellow","NS165","1619","Sep12",0,29,0,"yes",NA,"",NA,NA,"High"
"385","29:23:00","gyp","yellow","NS165","1619","Sep12",0,29,23,"yes",NA,"",NA,NA,"High"
"386","29:23:00","yow","orange","NS165","1619","Sep12",0,29,23,"yes",NA,"",NA,NA,"Low"
"387","29:23:00","pyy","yellow","NS165","1619","Sep12",0,29,23,"yes",NA,"",NA,NA,"High"
"388","29:23:00","gyb","orange","NS165","1619","Sep12",0,29,23,"yes",NA,"",NA,NA,"Low"
"389","29:27:00","pwp","orange","NS165","1619","Sep12",0,29,27,"yes",NA,"",NA,NA,"Low"
"390","29:38:00","wpb","orange","NS165","1619","Sep12",0,29,38,"yes",NA,"",NA,NA,"Low"
"391","29:38:00","pwy","yellow","NS165","1619","Sep12",0,29,38,"yes",NA,"",NA,NA,"High"
"392","29:38:00","pbp","yellow","NS165","1619","Sep12",0,29,38,"yes",NA,"",NA,NA,"High"
"393","30:31:00","wpp","yellow","NS165","1619","Sep12",0,30,31,"yes",NA,"",NA,NA,"High"
"394","30:31:00","pow","orange","NS165","1619","Sep12",0,30,31,"yes",NA,"",NA,NA,"Low"
"395","30:31:00","pwb","orange","NS165","1619","Sep12",0,30,31,"yes",NA,"",NA,NA,"Low"
"396","30:31:00","wpw","orange","NS165","1619","Sep12",0,30,31,"yes",NA,"",NA,NA,"Low"
"397","30:31:00","wpb","orange","NS165","1619","Sep12",0,30,31,"yes",NA,"",NA,NA,"Low"
"398","30:31:00","obw","yellow","NS165","1619","Sep12",0,30,31,"yes",NA,"",NA,NA,"High"
"399","30:48:00","ybo","orange","NS165","1619","Sep12",0,30,48,"yes",NA,"",NA,NA,"Low"
"400","30:48:00","pbp","yellow","NS165","1619","Sep12",0,30,48,"yes",NA,"",NA,NA,"High"
"401","30:48:00","gyp","yellow","NS165","1619","Sep12",0,30,48,"yes",NA,"",NA,NA,"High"
"402","30:48:00","gpo","yellow","NS165","1619","Sep12",0,30,48,"yes",NA,"",NA,NA,"High"
"403","30:56:00","pby","yellow","NS165","1619","Sep12",0,30,56,"yes",NA,"",NA,NA,"High"
"404","31:21:00","pwp","yellow","NS165","1619","Sep12",0,31,21,"yes",NA,"",NA,NA,"High"
"405","31:21:00","pbp","yellow","NS165","1619","Sep12",0,31,21,"yes",NA,"",NA,NA,"High"
"406","31:21:00","gwo","yellow","NS165","1619","Sep12",0,31,21,"yes",NA,"",NA,NA,"High"
"407","31:45:00","bww","yellow","NS165","1619","Sep12",0,31,45,"yes",NA,"",NA,NA,"High"
"408","31:45:00","pwy","yellow","NS165","1619","Sep12",0,31,45,"yes",NA,"",NA,NA,"High"
"409","31:45:00","pyy","orange","NS165","1619","Sep12",0,31,45,"yes",NA,"",NA,NA,"Low"
"410","32:10:00","gyb","orange","NS165","1619","Sep12",0,32,10,"yes",NA,"",NA,NA,"Low"
"411","32:10:00","gwo","yellow","NS165","1619","Sep12",0,32,10,"yes",NA,"",NA,NA,"High"
"412","32:17:00","ogw","yellow","NS165","1619","Sep12",0,32,17,"yes",NA,"",NA,NA,"High"
"413","32:17:00","ybo","orange","NS165","1619","Sep12",0,32,17,"yes",NA,"",NA,NA,"Low"
"414","32:17:00","pbp","yellow","NS165","1619","Sep12",0,32,17,"yes",NA,"",NA,NA,"High"
"415","32:43:00","gyg","orange","NS165","1619","Sep12",0,32,43,"yes",NA,"",NA,NA,"Low"
"416","32:43:00","gyo","yellow","NS165","1619","Sep12",0,32,43,"yes",NA,"",NA,NA,"High"
"417","33:23:00","oop","yellow","NS165","1619","Sep12",0,33,23,"yes",NA,"",NA,NA,"High"
"418","33:23:00","gwo","yellow","NS165","1619","Sep12",0,33,23,"yes",NA,"",NA,NA,"High"
"419","33:23:00","gpw","orange","NS165","1619","Sep12",0,33,23,"yes",NA,"",NA,NA,"Low"
"420","33:23:00","wbp","yellow","NS165","1619","Sep12",0,33,23,"yes",NA,"",NA,NA,"High"
"421","33:23:00","pwb","orange","NS165","1619","Sep12",0,33,23,"yes",NA,"",NA,NA,"Low"
"422","33:23:00","pyw","orange","NS165","1619","Sep12",0,33,23,"yes",NA,"",NA,NA,"Low"
"423","33:37:00","gyb","orange","NS165","1619","Sep12",0,33,37,"yes",NA,"",NA,NA,"Low"
"424","33:37:00","pwy","yellow","NS165","1619","Sep12",0,33,37,"yes",NA,"",NA,NA,"High"
"425","33:49:00","ggy","yellow","NS165","1619","Sep12",0,33,49,"yes",NA,"",NA,NA,"High"
"426","33:49:00","gyo","yellow","NS165","1619","Sep12",0,33,49,"yes",NA,"",NA,NA,"High"
"427","33:49:00","yow","orange","NS165","1619","Sep12",0,33,49,"yes",NA,"",NA,NA,"Low"
"428","33:49:00","gwo","yellow","NS165","1619","Sep12",0,33,49,"yes",NA,"",NA,NA,"High"
"429","33:49:00","gyp","orange","NS165","1619","Sep12",0,33,49,"yes",NA,"",NA,NA,"Low"
"430","34:21:00","gyb","orange","NS165","1619","Sep12",0,34,21,"yes",NA,"",NA,NA,"Low"
"431","34:21:00","pop","yellow","NS165","1619","Sep12",0,34,21,"yes",NA,"",NA,NA,"High"
"432","34:21:00","wpb","orange","NS165","1619","Sep12",0,34,21,"yes",NA,"",NA,NA,"Low"
"433","34:21:00","wyy","orange","NS165","1619","Sep12",0,34,21,"yes",NA,"",NA,NA,"Low"
"434","34:21:00","pbp","yellow","NS165","1619","Sep12",0,34,21,"yes",NA,"",NA,NA,"High"
"435","34:21:00","gpw","orange","NS165","1619","Sep12",0,34,21,"yes",NA,"",NA,NA,"Low"
"436","34:46:00","pwb","yellow","NS165","1619","Sep12",0,34,46,"yes",NA,"",NA,NA,"High"
"437","34:46:00","gyb","orange","NS165","1619","Sep12",0,34,46,"yes",NA,"",NA,NA,"Low"
"438","34:46:00","pyw","yellow","NS165","1619","Sep12",0,34,46,"yes",NA,"",NA,NA,"High"
"439","34:46:00","oyb","yellow","NS165","1619","Sep12",0,34,46,"yes",NA,"",NA,NA,"High"
"440","35:14:00","pow","yellow","NS165","1619","Sep12",0,35,14,"yes",NA,"",NA,NA,"High"
"441","35:14:00","gyb","orange","NS165","1619","Sep12",0,35,14,"yes",NA,"",NA,NA,"Low"
"442","35:14:00","pbp","yellow","NS165","1619","Sep12",0,35,14,"yes",NA,"",NA,NA,"High"
"443","35:14:00","gpy","orange","NS165","1619","Sep12",0,35,14,"yes",NA,"",NA,NA,"Low"
"444","35:14:00","gyo","yellow","NS165","1619","Sep12",0,35,14,"yes",NA,"",NA,NA,"High"
"445","35:14:00","gyp","yellow","NS165","1619","Sep12",0,35,14,"yes",NA,"",NA,NA,"High"
"446","35:37:00","wpp","orange","NS165","1619","Sep12",0,35,37,"yes",NA,"",NA,NA,"Low"
"447","35:37:00","gyo","yellow","NS165","1619","Sep12",0,35,37,"yes",NA,"",NA,NA,"High"
"448","35:37:00","gyo","orange","NS165","1619","Sep12",0,35,37,"yes",NA,"",NA,NA,"Low"
"449","35:37:00","pyy","orange","NS165","1619","Sep12",0,35,37,"yes",NA,"",NA,NA,"Low"
"450","36:00:00","pyw","yellow","NS165","1619","Sep12",0,36,0,"yes",NA,"",NA,NA,"High"
"451","36:00:00","pwy","yellow","NS165","1619","Sep12",0,36,0,"yes",NA,"",NA,NA,"High"
"452","36:20:00","gwo","yellow","NS165","1619","Sep12",0,36,20,"yes",NA,"",NA,NA,"High"
"453","36:20:00","bww","yellow","NS165","1619","Sep12",0,36,20,"yes",NA,"",NA,NA,"High"
"454","36:20:00","pwb","orange","NS165","1619","Sep12",0,36,20,"yes",NA,"",NA,NA,"Low"
"455","36:20:00","gyb","yellow","NS165","1619","Sep12",0,36,20,"yes",NA,"",NA,NA,"High"
"456","36:20:00","pyb","yellow","NS165","1619","Sep12",0,36,20,"yes",NA,"",NA,NA,"High"
"457","36:51:00","gyg","yellow","NS165","1619","Sep12",0,36,51,"yes",NA,"",NA,NA,"High"
"458","36:51:00","gpw","orange","NS165","1619","Sep12",0,36,51,"yes",NA,"",NA,NA,"Low"
"459","36:51:00","gyb","orange","NS165","1619","Sep12",0,36,51,"yes",NA,"",NA,NA,"Low"
"460","37:22:00","pbp","yellow","NS165","1619","Sep12",0,37,22,"yes",NA,"",NA,NA,"High"
"461","37:22:00","pyy","orange","NS165","1619","Sep12",0,37,22,"yes",NA,"",NA,NA,"Low"
"462","37:22:00","pwy","yellow","NS165","1619","Sep12",0,37,22,"yes",NA,"",NA,NA,"High"
"463","37:36:00","gwo","yellow","NS165","1619","Sep12",0,37,36,"yes",NA,"",NA,NA,"High"
"464","37:36:00","gyb","orange","NS165","1619","Sep12",0,37,36,"yes",NA,"",NA,NA,"Low"
"465","37:43:00","gyo","orange","NS165","1619","Sep12",0,37,43,"yes",NA,"",NA,NA,"Low"
"466","37:52:00","yow","yellow","NS165","1619","Sep12",0,37,52,"yes",NA,"",NA,NA,"High"
"467","37:52:00","ggp","yellow","NS165","1619","Sep12",0,37,52,"yes",NA,"",NA,NA,"High"
"468","37:52:00","pbp","yellow","NS165","1619","Sep12",0,37,52,"yes",NA,"",NA,NA,"High"
"469","38:06:00","gpw","orange","NS165","1619","Sep12",0,38,6,"yes",NA,"",NA,NA,"Low"
"470","38:06:00","ogw","yellow","NS165","1619","Sep12",0,38,6,"yes",NA,"",NA,NA,"High"
"471","38:06:00","ggy","yellow","NS165","1619","Sep12",0,38,6,"yes",NA,"",NA,NA,"High"
"472","38:54:00","gpw","orange","NS165","1619","Sep12",0,38,54,"yes",NA,"",NA,NA,"Low"
"473","38:54:00","gyb","orange","NS165","1619","Sep12",0,38,54,"yes",NA,"",NA,NA,"Low"
"474","38:54:00","pbp","yellow","NS165","1619","Sep12",0,38,54,"yes",NA,"",NA,NA,"High"
"475","38:54:00","pbg","yellow","NS165","1619","Sep12",0,38,54,"yes",NA,"",NA,NA,"High"
"476","39:09:00","pby","orange","NS165","1619","Sep12",0,39,9,"yes",NA,"",NA,NA,"Low"
"477","39:09:00","pyb","yellow","NS165","1619","Sep12",0,39,9,"yes",NA,"",NA,NA,"High"
"478","39:09:00","pyw","yellow","NS165","1619","Sep12",0,39,9,"yes",NA,"",NA,NA,"High"
"479","39:09:00","gpy","yellow","NS165","1619","Sep12",0,39,9,"yes",NA,"",NA,NA,"High"
"480","39:35:00","gpw","orange","NS165","1619","Sep12",0,39,35,"yes",NA,"",NA,NA,"Low"
"481","39:35:00","pyw","yellow","NS165","1619","Sep12",0,39,35,"yes",NA,"",NA,NA,"High"
"482","39:35:00","gyo","yellow","NS165","1619","Sep12",0,39,35,"yes",NA,"",NA,NA,"High"
"483","39:35:00","pyw","yellow","NS165","1619","Sep12",0,39,35,"yes",NA,"",NA,NA,"High"
"484","40:02:00","pbp","yellow","NS165","1619","Sep12",0,40,2,"yes",NA,"",NA,NA,"High"
"485","40:02:00","oop","orange","NS165","1619","Sep12",0,40,2,"yes",NA,"",NA,NA,"Low"
"486","40:02:00","pyy","orange","NS165","1619","Sep12",0,40,2,"yes",NA,"",NA,NA,"Low"
"487","40:02:00","gpo","yellow","NS165","1619","Sep12",0,40,2,"yes",NA,"",NA,NA,"High"
"488","40:02:00","wpb","orange","NS165","1619","Sep12",0,40,2,"yes",NA,"",NA,NA,"Low"
"489","40:14:00","gyb","orange","NS165","1619","Sep12",0,40,14,"yes",NA,"",NA,NA,"Low"
"490","40:36:00","pyw","yellow","NS165","1619","Sep12",0,40,36,"yes",NA,"",NA,NA,"High"
"491","40:36:00","pbp","yellow","NS165","1619","Sep12",0,40,36,"yes",NA,"",NA,NA,"High"
"492","40:36:00","wpb","orange","NS165","1619","Sep12",0,40,36,"yes",NA,"",NA,NA,"Low"
"493","40:36:00","wpw","yellow","NS165","1619","Sep12",0,40,36,"yes",NA,"",NA,NA,"High"
"494","40:53:00","obw","yellow","NS165","1619","Sep12",0,40,53,"yes",NA,"",NA,NA,"High"
"495","40:53:00","gyo","yellow","NS165","1619","Sep12",0,40,53,"yes",NA,"",NA,NA,"High"
"496","40:53:00","ybo","orange","NS165","1619","Sep12",0,40,53,"yes",NA,"",NA,NA,"Low"
"497","40:53:00","oyg","orange","NS165","1619","Sep12",0,40,53,"yes",NA,"",NA,NA,"Low"
"498","40:53:00","pww","orange","NS165","1619","Sep12",0,40,53,"yes",NA,"",NA,NA,"Low"
"499","41:05:00","wpb","orange","NS165","1619","Sep12",0,41,5,"yes",NA,"",NA,NA,"Low"
"500","41:26:00","gpw","yellow","NS165","1619","Sep12",0,41,26,"yes",NA,"",NA,NA,"High"
"501","41:26:00","wbp","yellow","NS165","1619","Sep12",0,41,26,"yes",NA,"",NA,NA,"High"
"502","41:26:00","pbg","yellow","NS165","1619","Sep12",0,41,26,"yes",NA,"",NA,NA,"High"
"503","41:26:00","pbp","yellow","NS165","1619","Sep12",0,41,26,"yes",NA,"",NA,NA,"High"
"504","41:39:00","pyb","yellow","NS165","1619","Sep12",0,41,39,"yes",NA,"",NA,NA,"High"
"505","41:39:00","pyw","yellow","NS165","1619","Sep12",0,41,39,"yes",NA,"",NA,NA,"High"
"506","41:39:00","pyy","yellow","NS165","1619","Sep12",0,41,39,"yes",NA,"",NA,NA,"High"
"507","41:53:00","ggp","yellow","NS165","1619","Sep12",0,41,53,"yes",NA,"",NA,NA,"High"
"508","41:53:00","pby","yellow","NS165","1619","Sep12",0,41,53,"yes",NA,"",NA,NA,"High"
"509","41:53:00","wpw","yellow","NS165","1619","Sep12",0,41,53,"yes",NA,"",NA,NA,"High"
"510","41:53:00","pbw","orange","NS165","1619","Sep12",0,41,53,"yes",NA,"",NA,NA,"Low"
"511","41:53:00","gyb","orange","NS165","1619","Sep12",0,41,53,"yes",NA,"",NA,NA,"Low"
"512","42:05:00","gpo","yellow","NS165","1619","Sep12",0,42,5,"yes",NA,"",NA,NA,"High"
"513","42:05:00","gyo","yellow","NS165","1619","Sep12",0,42,5,"yes",NA,"",NA,NA,"High"
"514","42:05:00","gwo","yellow","NS165","1619","Sep12",0,42,5,"yes",NA,"",NA,NA,"High"
"515","42:21:00","yww","orange","NS165","1619","Sep12",0,42,21,"yes",NA,"",NA,NA,"Low"
